ELEM_POINT_ID,CODE,NOM,GENRE,GENRE_DESC,CATEGORIE,CATEGORIE_DESC,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,CODE_PARENT,CODE_PARENT_DESC,ADR_SECTEUR,BIEN_REFERENCE,GENRE_BOTA,ESPECE,VARIETE,STADEDEDEVELOPPEMENT,EQUIPE,REMARQUES,ANNEEDEPLANTATION,RAISONDEPLANTATION,TRAITEMENTCHENILLES,COURRIER,IDENTIFIANTPLU,TYPEIMPLANTATIONPLU,INTITULEPROTECTIONPLU,ANNEEABATTAGE,ESSOUCHEMENT,DIAMETREARBRE,CAUSEABATTAGE,COLLECTIVITE,GeoJSON
16491,ESP23740,ESP23740,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP383,Cté Chatelet Cassin Duguesclin,5,AR23740,Pyrus,calleryana,Chanticleer,Arbre adulte,,,1990,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74632446123753,45.1798711792245]}"
16492,ESP19848,ESP19848,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP383,Cté Chatelet Cassin Duguesclin,5,AR19848,Pyrus,calleryana,Chanticleer,Arbre adulte,,,1990,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74637759014444,45.179877004709]}"
5260,ESP3356,ESP3356,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP383,Cté Chatelet Cassin Duguesclin,5,AR3356,Pyrus,calleryana,Chanticleer,Arbre adulte,,,1990,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74623944090485,45.1799765408721]}"
5477,ESP30294,ESP30294,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP384,Av Paul Cocat pair,5,AR30294,Prunus,serrulata,,Arbre adulte,,,1994,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74236970362358,45.1715083983163]}"
9266,ESP29912,ESP29912,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP384,Av Paul Cocat pair,5,AR29912,Fraxinus,oxycarpa,Flame,Arbre adulte,,,1994,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74468365001431,45.1722471135526]}"
16506,ESP29386,ESP29386,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP384,Av Paul Cocat pair,5,AR29386,Prunus,serrulata,,Arbre adulte,,,1994,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74313162235982,45.1717530617219]}"
20152,ESP29341,ESP29341,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP384,Av Paul Cocat pair,5,AR29341,Platanus,acerifolia,,Arbre adulte,,,1994,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74371549848084,45.1720632873223]}"
28376,ESP14379,ESP14379,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR14379,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72157000721958,45.1763876590415]}"
28375,ESP14378,ESP14378,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR14378,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72156511059669,45.1764129257575]}"
6119,ESP11600,ESP11600,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR11600,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72187497157404,45.1764014798195]}"
2290,ESP10764,ESP10764,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR10764,Cupressocyparis,leylandii,,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72160228124497,45.176940705711]}"
2309,ESP9390,ESP9390,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR9390,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72185965669306,45.1764709045674]}"
2291,ESP9384,ESP9384,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR9384,Cupressocyparis,leylandii,,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7218919092323,45.1770382114357]}"
28377,ESP7860,ESP7860,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR7860,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72215011828491,45.1765280379428]}"
21013,ESP7213,ESP7213,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR7213,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72219860952497,45.1765378203962]}"
20997,ESP7205,ESP7205,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR7205,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72139712949876,45.176492509618]}"
17311,ESP5039,ESP5039,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR5039,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72182294661352,45.1764001117642]}"
13693,ESP4455,ESP4455,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR4455,Cupressus,arizonica,,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72146653714692,45.1765415947427]}"
9906,ESP3839,ESP3839,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR3839,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72146826776141,45.1763837117753]}"
6118,ESP3572,ESP3572,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR3572,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72194004538677,45.1764864098148]}"
2310,ESP1495,ESP1495,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP417,Prc Pompidou centre sportif,4,AR1495,Populus,nigra,Italica,Arbre adulte,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72171049092571,45.1764411148311]}"
2295,ESP25990,ESP25990,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR25990,Acer,pseudoplatanus,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7293070101924,45.1804101061013]}"
13699,ESP21459,ESP21459,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR21459,Acer,pseudoplatanus,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72924744405017,45.1803290938617]}"
9888,ESP21412,ESP21412,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR21412,Acer,platanoides,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7294439236331,45.1806315459295]}"
28362,ESP14371,ESP14371,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR14371,Acer,platanoides,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7293967681739,45.1805608797557]}"
28360,ESP14370,ESP14370,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR14370,Gleditsia,triacanthos,,,,,1980,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72929422546741,45.1805450397285]}"
28359,ESP14369,ESP14369,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR14369,Acer,pseudoplatanus,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72920662353558,45.180275224546]}"
2294,ESP10765,ESP10765,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR10765,Acer,pseudoplatanus,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72915974904952,45.1802058738436]}"
2293,ESP9385,ESP9385,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR9385,Acer,pseudoplatanus,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72911598469417,45.1801354869119]}"
28361,ESP7857,ESP7857,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR7857,Gleditsia,triacanthos,,Arbre adulte,,,1980,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72930624922439,45.1805765673368]}"
9887,ESP3835,ESP3835,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP418,R P Janet Mallifaut à Peretto,4,AR3835,Acer,pseudoplatanus,,Arbre adulte,,,1980,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72935319930406,45.1804811647181]}"
21006,ESP26276,ESP26276,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP419,Crêche halte gard les loupiots,4,AR26276,Acer,,,Arbre adulte,,,2000,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73836304045111,45.1756092110225]}"
2302,ESP25992,ESP25992,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP419,Crêche halte gard les loupiots,4,AR25992,Acer,,,Arbre adulte,,,2000,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73857481018533,45.1755554721067]}"
9899,ESP24680,ESP24680,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP419,Crêche halte gard les loupiots,4,AR24680,Acer,,,Arbre adulte,,,2000,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73838107096946,45.1755560935366]}"
17325,ESP5042,ESP5042,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP419,Crêche halte gard les loupiots,4,AR5042,Prunus,serrulata,,Arbre jeune,,,2007,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73849531686026,45.1755197943556]}"
17347,ESP30585,ESP30585,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP420,R Francis James park,4,AR30585,Alnus,cordata,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71944415530867,45.162963482928]}"
6154,ESP28361,ESP28361,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP420,R Francis James park,4,AR28361,Alnus,cordata,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72031177852358,45.1621537999024]}"
6132,ESP28356,ESP28356,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP420,R Francis James park,4,AR28356,Alnus,cordata,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71940793604959,45.1628923957922]}"
23812,ESP7052,ESP7052,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR7052,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74354259735699,45.1761904299822]}"
20114,ESP6460,ESP6460,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR6460,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7436282662198,45.176102921297]}"
16465,ESP6227,ESP6227,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR6227,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74299933205818,45.176859925]}"
12832,ESP4243,ESP4243,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR4243,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74314187264857,45.1766200585719]}"
5204,ESP3338,ESP3338,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR3338,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74323108765707,45.1765137155701]}"
5202,ESP3337,ESP3337,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR3337,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74298054537812,45.1769144161995]}"
1412,ESP2167,ESP2167,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1053,R L Jouhaux de J Bart au n 88,5,AR2167,Populus,nigra,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74326958370949,45.1764720740405]}"
23858,ESP29280,ESP29280,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR29280,Fraxinus,oxycarpa,Flame,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73977423546155,45.1714965084061]}"
1462,ESP27792,ESP27792,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR27792,Liquidambar,styraciflua,,Arbre jeune,,,2011,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73992715838309,45.1710228198207]}"
27572,ESP27769,ESP27769,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR27769,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73968457053696,45.1713753813446]}"
9053,ESP25865,ESP25865,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR25865,Fraxinus,excelsior,Pendula,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74016307865425,45.1708999835132]}"
32790,ESP33213,ESP33213,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR33213,Liquidambar,styraciflua,,Arbre jeune,,,2014,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74013373701302,45.1712846746171]}"
32789,ESP33212,ESP33212,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR33212,Amélanchier,canadensis,,Arbre jeune,,,2014,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74020281417163,45.1710871550874]}"
12875,ESP20080,ESP20080,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR20080,Fraxinus,oxycarpa,Flame,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7401315019152,45.171456493575]}"
16508,ESP19853,ESP19853,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR19853,Sophora,japonica,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73985376764797,45.1712539587353]}"
9057,ESP19451,ESP19451,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR19451,Fraxinus,oxycarpa,Flame,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73981227972702,45.1713393531123]}"
9055,ESP19450,ESP19450,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR19450,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.7396244072549,45.1714958569038]}"
9050,ESP19448,ESP19448,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR19448,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73977309255795,45.1711973253271]}"
20154,ESP18099,ESP18099,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR18099,Fraxinus,excelsior,,Arbre jeune,,,2012,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74012237753842,45.1712416229164]}"
23857,ESP17866,ESP17866,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR17866,Fraxinus,oxycarpa,Flame,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74022664847545,45.1713344990275]}"
1461,ESP15825,ESP15825,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR15825,Liquidambar,styraciflua,,Arbre jeune,,,2012,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73987782342009,45.1711115605313]}"
1459,ESP15824,ESP15824,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR15824,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73959668936395,45.1715519956936]}"
9056,ESP12294,ESP12294,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR12294,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73957172430415,45.1716038305095]}"
9051,ESP12293,ESP12293,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR12293,Liquidambar,styraciflua,,Arbre jeune,,,2012,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73980201623915,45.1711367746664]}"
5243,ESP11783,ESP11783,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR11783,Liquidambar,styraciflua,,Arbre jeune,,,2012,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73996382489918,45.1709396097017]}"
5242,ESP11319,ESP11319,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR11319,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73974403590474,45.171256691177]}"
1458,ESP9169,ESP9169,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR9169,Prunus,serrulata,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74006207972598,45.1713560809688]}"
23856,ESP7061,ESP7061,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR7061,Cupressus,arizonica,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74010788065486,45.1708897834017]}"
20153,ESP6468,ESP6468,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR6468,Liquidambar,styraciflua,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73971355358646,45.171316278821]}"
9054,ESP4869,ESP4869,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1056,Pl Salvatore Allende,5,AR4869,Salix,babylonica,,Arbre adulte,,,1990,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.73993623377198,45.1713272894143]}"
28276,ESP27177,ESP27177,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR27177,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72201728277662,45.1770719177536]}"
28272,ESP27176,ESP27176,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR27176,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72183616927588,45.1772662476518]}"
20993,ESP26269,ESP26269,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26269,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72241650429671,45.1767671253294]}"
20991,ESP26268,ESP26268,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26268,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7223639353321,45.1768243341824]}"
20989,ESP26267,ESP26267,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26267,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72224292245537,45.1769256450507]}"
20905,ESP26246,ESP26246,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26246,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72211389998591,45.1769988295022]}"
20901,ESP26245,ESP26245,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26245,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72183214692661,45.1771815894063]}"
20896,ESP26244,ESP26244,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26244,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7217917021447,45.1772337824867]}"
20873,ESP26239,ESP26239,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26239,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7216917238107,45.1773316648682]}"
20868,ESP26238,ESP26238,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26238,Platanus,acerifolia,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72236640443909,45.1768112660971]}"
28354,ESP26161,ESP26161,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26161,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72245045401579,45.1767393499737]}"
28349,ESP26160,ESP26160,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR26160,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72217691901564,45.1769609243541]}"
13598,ESP25913,ESP25913,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25913,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72204051089377,45.1770592299166]}"
13593,ESP25912,ESP25912,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25912,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72177344684138,45.1772259939792]}"
20907,ESP25847,ESP25847,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25847,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72208465460789,45.1770453707044]}"
